"milieu","taille","pauvre","sexecm","agecm","diplômcm","cmanalphabe","cmalphabe","cm_prim","cm_coll","cm_secon","cm_univ","occup_cm","emcm","cscm","typlog","nbpiece","stocp","deptot","region","coeffmen","ident","trmo","deppc"
2,8,2,1,55,NA,1,0,0,0,0,0,1,1,0,5,5,1,18415,2,1410.5,3742,76310,2301.875
2,5,2,1,48,NA,0,0,1,0,0,0,0,1,0,5,3,1,30194,2,1032.19995117188,3743,8255,6038.7998046875
2,7,2,1,45,NA,0,0,1,0,0,0,1,1,0,5,1,1,21590,2,1032.19995117188,3744,0,3084.28564453125
2,9,2,1,40,NA,1,0,0,0,0,0,0,1,0,7,3,1,33342,2,1410.5,3745,11219,3704.66674804688
2,8,1,1,43,NA,0,0,1,0,0,0,1,1,0,7,3,1,46536,2,1410.5,3746,4095,5817
2,8,2,1,43,NA,0,0,1,0,0,0,1,1,0,6,3,1,40730,2,1410.5,3747,780,5091.25
2,2,2,0,70,NA,1,0,0,0,0,0,0,0,0,6,3,7,35148,2,1400.09997558594,3748,3380,17574
2,6,2,0,49,NA,1,0,0,0,0,0,0,0,0,6,5,1,13235,2,1400.09997558594,3749,8697,2205.83325195312
2,4,2,1,23,NA,0,0,1,0,0,0,1,1,0,6,3,1,15120,2,1410.5,3750,260,3780
2,3,2,1,56,NA,1,0,0,0,0,0,1,1,0,6,4,1,10925,2,1211.59997558594,3751,390,3641.66674804688
2,3,2,1,68,NA,1,0,0,0,0,0,1,1,0,6,2,1,34435,2,1410.5,3752,0,11478.3330078125
2,8,2,1,45,NA,1,0,0,0,0,0,1,1,0,6,3,1,42419,2,1400.09997558594,3753,4030,5302.375
2,5,2,1,45,NA,1,0,0,0,0,0,1,1,0,6,2,1,76409,2,1665.30004882812,3754,10790,15281.7998046875
2,10,1,1,53,NA,0,1,0,0,0,0,1,1,0,7,3,1,12278,2,1220.69995117188,3755,1388.40002441406,1227.80004882812
2,8,1,1,90,1110,1,0,0,0,0,0,1,1,0,6,4,1,62262,2,1220.69995117188,3756,2600,7782.75
2,1,2,0,60,NA,1,0,0,0,0,0,1,0,0,6,3,1,23974,2,1431.30004882812,3757,0,23974
2,6,1,1,52,NA,1,0,0,0,0,0,1,1,0,6,2,1,45878,2,1656.19995117188,3758,325,7646.33349609375
2,2,2,1,41,1120,1,0,0,0,0,0,1,0,0,6,1,1,11340,2,1220.69995117188,3759,520,5670
2,5,2,1,72,NA,1,0,0,0,0,0,0,1,0,6,5,1,15127,2,1656.19995117188,3760,0,3025.39990234375
2,1,2,1,42,NA,1,0,0,0,0,0,1,0,0,6,1,1,35509,2,1431.30004882812,3761,0,35509
2,9,2,1,53,NA,1,0,0,0,0,0,1,1,0,6,3,1,13258,2,1220.69995117188,3762,975,1473.11108398438
2,9,1,1,51,NA,1,0,0,0,0,0,1,1,0,6,3,1,82342,2,1431.30004882812,3763,0,9149.111328125
2,2,2,1,38,1110,1,0,0,0,0,0,1,0,0,6,1,1,67415,2,1220.69995117188,3764,14378,33707.5
2,5,1,1,42,NA,1,0,0,0,0,0,1,1,0,6,2,1,40015,2,1431.30004882812,3765,156,8003
2,8,2,1,48,1110,1,0,0,0,0,0,1,1,0,6,2,1,45422,2,990.599975585938,3766,0,5677.75
2,5,2,1,59,NA,0,0,1,0,0,0,1,1,0,6,3,1,32553,2,984.099975585938,3767,0,6510.60009765625
2,9,2,1,43,NA,1,0,0,0,0,0,1,1,0,6,4,1,55362,2,851.5,3768,0,6151.33349609375
2,12,2,1,47,NA,0,0,1,0,0,0,1,1,0,6,3,1,12989,2,990.599975585938,3769,0,1082.41662597656
2,8,1,1,55,NA,1,0,0,0,0,0,1,1,0,6,2,1,12342,2,990.599975585938,3770,3965,1542.75
2,4,2,1,37,NA,0,0,1,0,0,0,1,1,0,5,1,1,37884,2,990.599975585938,3771,0,9471
2,3,2,1,60,NA,1,0,0,0,0,0,1,1,0,6,2,1,28985,2,851.5,3772,221000,9661.6669921875
2,6,2,1,44,1110,1,0,0,0,0,0,1,1,1,7,3,1,31552,2,851.5,3773,1950,5258.66650390625
2,9,2,1,66,NA,1,0,0,0,0,0,0,1,1,7,3,1,53972,2,990.599975585938,3774,2730,5996.888671875
2,8,2,1,36,NA,0,0,1,0,0,0,0,0,1,6,3,1,24186,2,990.599975585938,3775,0,3023.25
2,4,2,1,34,NA,1,0,0,0,0,0,1,1,0,6,2,1,8997,2,851.5,3776,0,2249.25
2,5,2,1,42,NA,0,0,0,1,0,0,1,1,1,7,3,1,15286,2,726.700012207031,3777,19500,3057.19995117188
2,6,2,1,60,1110,0,0,0,1,0,0,0,1,1,7,3,1,15074,2,1316.90002441406,3778,0,2512.33325195312
2,6,2,1,36,NA,0,0,0,0,0,1,0,1,1,7,2,7,42899,2,1140.09997558594,3779,0,7149.83349609375
2,8,2,1,48,NA,0,0,0,1,0,0,1,1,1,7,4,1,35361,2,1140.09997558594,3780,0,4420.125
2,3,2,1,32,NA,0,0,1,0,0,0,0,1,0,7,3,1,50237,2,1316.90002441406,3781,0,16745.666015625
2,9,2,1,47,NA,1,0,0,0,0,0,0,1,1,7,3,1,21400,2,969.799987792969,3782,0,2377.77783203125
2,5,2,1,40,NA,1,0,0,0,0,0,1,1,0,6,2,1,20061,2,1326,3783,12480,4012.19995117188
2,5,2,1,42,NA,0,0,1,0,0,0,1,1,0,6,4,1,7904,2,1140.09997558594,3784,0,1580.80004882812
2,9,2,1,38,NA,1,0,0,0,0,0,1,1,0,6,3,1,55813,2,1326,3785,7189,6201.4443359375
2,6,2,1,36,NA,1,0,0,0,0,0,1,1,0,6,3,1,22143,2,969.799987792969,3786,234,3690.5
2,5,2,0,40,NA,1,0,0,0,0,0,1,0,0,6,3,1,56275,2,1125.80004882812,3787,4680,11255
2,10,2,1,80,NA,1,0,0,0,0,0,1,1,0,6,7,1,16458,2,1326,3788,91,1645.80004882812
2,6,1,1,46,NA,1,0,0,0,0,0,1,1,0,6,2,1,66270,2,969.799987792969,3789,1170,11045
2,10,2,1,49,NA,1,0,0,0,0,0,1,1,0,6,4,1,32944,2,1114.09997558594,3790,0,3294.39990234375
2,8,1,1,44,NA,0,0,1,0,0,0,1,1,0,6,4,1,125189,2,950.299987792969,3791,0,15648.625
2,21,2,1,68,NA,1,0,0,0,0,0,1,1,0,6,6,1,36482,2,950.299987792969,3792,19500,1737.23803710938
2,13,2,1,54,1110,1,0,0,0,0,0,1,1,0,6,4,1,22362,2,1114.09997558594,3793,910,1720.15380859375
2,18,2,1,58,NA,1,0,0,0,0,0,1,1,0,7,6,1,46399,2,1114.09997558594,3794,0,2577.72216796875
2,6,2,1,37,NA,1,0,0,0,0,0,1,1,0,6,3,1,51797,2,950.299987792969,3795,78,8632.8330078125
2,6,2,1,49,NA,0,0,1,0,0,0,1,1,0,6,3,1,17436,2,1297.40002441406,3796,0,2906
2,8,2,1,40,NA,1,0,0,0,0,0,1,1,0,6,3,1,93309,2,1290.90002441406,3797,0,11663.625
2,8,2,1,41,NA,1,0,0,0,0,0,1,1,0,6,3,1,14011,2,1297.40002441406,3798,1235,1751.375
2,10,2,1,22,NA,0,0,1,0,0,0,1,1,0,6,3,7,21275,2,1297.40002441406,3799,7800,2127.5
2,6,1,0,41,NA,1,0,0,0,0,0,1,1,0,6,3,1,76075,2,950.299987792969,3800,130,12679.1669921875
2,6,2,1,41,NA,1,0,0,0,0,0,1,1,0,6,4,1,47517,2,950.299987792969,3801,0,7919.5
2,6,2,1,23,NA,0,0,1,0,0,0,1,1,0,6,3,7,53813,2,139.100006103516,3802,0,8968.8330078125
2,10,1,1,65,NA,1,0,0,0,0,0,1,1,0,6,5,1,45334,2,137.800003051758,3803,260,4533.39990234375
2,10,2,1,72,NA,1,0,0,0,0,0,1,1,0,6,6,1,37606,2,139.100006103516,3804,9750,3760.60009765625
2,6,2,1,43,NA,1,0,0,0,0,0,1,1,0,6,3,1,26256,2,119.599998474121,3805,65,4376
2,10,2,1,55,NA,0,1,0,0,0,0,1,1,0,6,5,1,22779,2,101.400001525879,3806,0,2277.89990234375
2,7,2,1,48,NA,0,0,1,0,0,0,1,1,0,7,4,1,59767,2,1361.09997558594,3807,1625,8538.142578125
2,5,2,0,57,NA,1,0,0,0,0,0,0,0,0,7,2,1,70641,2,1176.5,3808,3250,14128.2001953125
2,1,2,1,63,NA,1,0,0,0,0,0,1,0,0,7,2,1,49870,2,1003.59997558594,3809,0,49870
2,4,2,1,48,NA,1,0,0,0,0,0,1,1,0,7,2,1,35149,2,1003.59997558594,3810,2470,8787.25
2,2,2,1,23,NA,1,0,0,0,0,0,1,1,0,7,1,7,34605,2,1176.5,3811,19.5,17302.5
2,7,2,0,36,NA,0,0,0,1,0,0,1,0,0,7,2,1,37471,2,1003.59997558594,3812,988,5353
2,7,2,1,48,NA,1,0,0,0,0,0,1,1,0,7,2,1,20074,2,1361.09997558594,3813,1950,2867.71435546875
2,7,1,1,45,NA,0,0,0,1,0,0,0,1,0,7,2,1,30081,2,812.5,3814,15600,4297.28564453125
2,3,2,1,55,NA,1,0,0,0,0,0,1,1,0,7,2,1,35681,2,812.5,3815,16445,11893.6669921875
2,7,2,1,37,NA,1,0,0,0,0,0,1,1,0,7,3,1,49481,2,952.900024414062,3816,5200,7068.71435546875
2,3,2,1,36,NA,0,0,1,0,0,0,1,0,0,7,2,1,36825,2,1102.40002441406,3817,0,12275
2,5,2,1,43,NA,0,1,0,0,0,0,1,1,0,7,2,7,28843,2,812.5,3818,7800,5768.60009765625
2,9,2,0,52,NA,1,0,0,0,0,0,1,1,0,5,3,7,61159,2,1108.90002441406,3819,19240,6795.4443359375
2,6,2,1,38,NA,1,0,0,0,0,0,0,1,0,5,2,1,43795,2,1108.90002441406,3820,260,7299.16650390625
2,3,2,0,30,NA,1,0,0,0,0,0,1,1,0,5,2,1,25239,2,1102.40002441406,3821,6500,8413
2,6,2,1,45,NA,1,0,0,0,0,0,1,1,0,5,3,1,34892,2,952.900024414062,3822,1950,5815.33349609375
2,7,2,1,37,NA,1,0,0,0,0,0,0,1,0,5,2,1,22134,2,952.900024414062,3823,4680,3162
2,3,2,1,34,NA,1,0,0,0,0,0,1,1,0,5,3,1,21227,2,812.5,3824,43160,7075.66650390625
2,3,2,1,50,NA,1,0,0,0,0,0,0,1,0,5,3,1,47654,2,812.5,3825,2600,15884.6669921875
2,4,2,1,45,NA,1,0,0,0,0,0,0,1,0,5,3,1,28749,2,1489.80004882812,3826,3120,7187.25
2,8,2,1,68,1110,1,0,0,0,0,0,1,1,0,6,5,1,11054,2,1480.69995117188,3827,520,1381.75
2,5,2,1,46,NA,1,0,0,0,0,0,1,1,0,7,2,1,13073,2,1489.80004882812,3828,0,2614.60009765625
2,6,2,0,70,NA,1,0,0,0,0,0,0,0,0,7,4,1,25538,2,1280.5,3829,6500,4256.33349609375
2,9,2,1,53,NA,0,0,0,1,0,0,1,1,0,7,3,7,43813,2,1489.80004882812,3830,39104,4868.111328125
2,6,2,1,51,NA,1,0,0,0,0,0,1,1,0,6,3,1,32711,2,1489.80004882812,3831,1300,5451.83349609375
2,3,2,1,60,NA,1,0,0,0,0,0,1,1,0,6,3,1,21909,2,1480.69995117188,3832,0,7303
2,3,2,1,50,NA,1,0,0,0,0,0,1,1,0,6,3,1,27314,2,1489.80004882812,3833,0,9104.6669921875
2,6,2,1,38,NA,1,0,0,0,0,0,1,1,0,6,3,1,28110,2,1280.5,3834,0,4685
2,11,2,1,64,NA,1,0,0,0,0,0,1,1,0,6,4,1,49628,2,1489.80004882812,3835,0,4511.63623046875
2,2,2,0,50,NA,1,0,0,0,0,0,1,0,0,6,2,1,105995,2,1480.69995117188,3836,0,52997.5
2,2,2,1,86,1110,1,0,0,0,0,0,0,1,0,6,3,1,81747,2,1280.5,3837,65,40873.5
2,7,1,1,48,NA,1,0,0,0,0,0,0,1,0,6,5,1,10855,2,1354.59997558594,3838,3035.5,1550.71423339844
2,3,2,0,23,NA,1,0,0,0,0,0,0,0,0,6,2,1,17578,2,1354.59997558594,3839,20800,5859.33349609375
2,13,2,1,56,NA,1,0,0,0,0,0,1,1,0,6,4,1,74308,2,1518.40002441406,3840,7540,5716
2,3,2,1,60,NA,0,1,0,0,0,0,1,1,0,6,2,1,44130,2,1476.80004882812,3841,0,14710
2,7,2,1,53,NA,0,0,1,0,0,0,1,1,0,6,4,1,20753,2,1354.59997558594,3842,0,2964.71435546875
2,5,2,1,34,NA,1,0,0,0,0,0,0,1,0,6,1,1,110020,2,1476.80004882812,3843,3055,22004
2,5,2,1,75,NA,1,0,0,0,0,0,1,1,0,6,4,1,27786,2,1175.19995117188,3844,1950,5557.2001953125
2,3,2,1,34,NA,1,0,0,0,0,0,0,1,0,6,1,1,18358,2,1354.59997558594,3845,650,6119.33349609375
2,5,2,1,42,NA,1,0,0,0,0,0,1,1,0,6,1,1,31499,2,1354.59997558594,3846,13000,6299.7998046875
2,3,2,1,40,1110,1,0,0,0,0,0,1,1,0,7,2,7,31570,2,1354.59997558594,3847,0,10523.3330078125
2,10,2,1,60,NA,1,0,0,0,0,0,1,1,0,7,4,1,16302,2,1354.59997558594,3848,0,1630.19995117188
2,9,2,1,51,NA,1,0,0,0,0,0,1,1,0,7,4,1,14029,2,1354.59997558594,3849,2145,1558.77783203125
2,13,2,1,43,NA,1,0,0,0,0,0,1,1,0,6,3,1,23225,2,1306.5,3850,0,1786.53845214844
2,6,2,1,31,NA,1,0,0,0,0,0,1,0,0,6,4,1,18539,2,1121.90002441406,3851,26910,3089.83325195312
2,5,2,0,64,NA,1,0,0,0,0,0,1,0,0,6,4,1,34592,2,956.799987792969,3852,6500,6918.39990234375
2,5,2,1,38,NA,1,0,0,0,0,0,1,1,0,6,2,1,20551,2,1121.90002441406,3853,975,4110.2001953125
2,2,2,0,68,NA,1,0,0,0,0,0,1,0,0,7,4,1,51769,2,1306.5,3854,0,25884.5
2,2,2,1,80,NA,1,0,0,0,0,0,0,1,0,6,2,1,20265,2,1121.90002441406,3855,14560,10132.5
2,3,2,1,35,NA,1,0,0,0,0,0,1,1,0,6,1,1,48342,2,1298.69995117188,3856,0,16114
2,4,2,1,36,NA,1,0,0,0,0,0,1,1,0,6,1,1,24369,2,956.799987792969,3857,156,6092.25
2,3,2,1,74,NA,1,0,0,0,0,0,0,1,0,6,3,1,43689,2,1306.5,3858,9750,14563
2,4,2,0,42,NA,1,0,0,0,0,0,0,1,0,6,2,1,27385,2,1306.5,3859,0,6846.25
2,5,1,1,42,NA,0,0,1,0,0,0,1,1,1,7,2,1,32934,2,1121.90002441406,3860,0,6586.7998046875
2,8,2,1,46,NA,0,1,0,0,0,0,1,1,0,6,5,1,41079,2,1041.30004882812,3861,130,5134.875
2,5,2,1,68,NA,0,1,0,0,0,0,1,1,0,6,3,1,22902,2,1307.80004882812,3862,23985,4580.39990234375
2,5,1,1,40,NA,0,0,1,0,0,0,1,1,0,6,1,1,15654,2,1041.30004882812,3863,0,3130.80004882812
2,5,1,1,31,NA,1,0,0,0,0,0,1,1,0,6,1,1,26320,2,1201.19995117188,3864,520,5264
2,5,2,1,80,NA,1,0,0,0,0,0,0,1,0,6,4,1,22726,2,1041.30004882812,3865,91,4545.2001953125
2,6,2,1,52,NA,1,0,0,0,0,0,1,1,0,6,2,1,23277,2,1232.40002441406,3866,48100,3879.5
2,5,2,1,29,NA,1,0,0,0,0,0,1,1,0,5,3,8,48688,6,1294.80004882812,3867,0,9737.599609375
2,7,2,0,34,NA,1,0,0,0,0,0,0,1,1,5,2,8,40351,6,1131,3868,0,5764.4287109375
2,7,2,1,38,NA,1,0,0,0,0,0,0,1,0,5,2,8,24767,6,1326,3869,4680,3538.14282226562
2,5,2,1,30,NA,1,0,0,0,0,0,1,1,0,5,2,8,14586,6,1326,3870,0,2917.19995117188
2,5,2,1,37,NA,1,0,0,0,0,0,1,1,0,5,1,1,28103,6,1545.69995117188,3871,7930,5620.60009765625
2,3,2,1,70,NA,1,0,0,0,0,0,0,1,0,5,1,8,24734,6,1131,3872,0,8244.6669921875
2,2,2,1,36,NA,1,0,0,0,0,0,0,1,0,5,2,1,27899,6,1545.69995117188,3873,0,13949.5
2,5,2,1,36,NA,1,0,0,0,0,0,1,1,0,5,2,8,29182,6,1535.30004882812,3874,0,5836.39990234375
2,3,2,1,38,NA,1,0,0,0,0,0,1,1,0,5,2,8,13268,6,1131,3875,0,4422.66650390625
2,3,2,1,34,NA,1,0,0,0,0,0,1,1,0,5,1,8,47207,6,1545.69995117188,3876,19500,15735.6669921875
2,4,2,1,34,NA,1,0,0,0,0,0,1,1,0,5,2,8,38275,6,1545.69995117188,3877,0,9568.75
2,4,2,0,37,NA,1,0,0,0,0,0,1,0,0,5,4,1,22859,6,1131,3878,0,5714.75
2,11,2,1,58,NA,1,0,0,0,0,0,0,1,0,5,5,1,26534,6,1181.69995117188,3879,0,2412.18188476562
2,6,2,1,56,NA,1,0,0,0,0,0,0,1,0,5,3,1,41865,6,1181.69995117188,3880,0,6977.5
2,3,2,0,70,NA,1,0,0,0,0,0,0,0,0,5,1,1,11730,6,1181.69995117188,3881,0,3910
2,2,2,1,51,NA,1,0,0,0,0,0,1,1,0,5,2,1,25298,6,1376.69995117188,3882,0,12649
2,4,2,1,37,NA,0,0,1,0,0,0,1,1,1,5,2,1,25600,6,1181.69995117188,3883,0,6400
2,6,2,1,40,NA,1,0,0,0,0,0,1,1,0,5,2,1,72432,6,1181.69995117188,3884,0,12072
2,8,2,1,45,NA,1,0,0,0,0,0,1,1,0,5,2,1,37390,6,1007.5,3885,5629,4673.75
2,11,2,1,30,NA,1,0,0,0,0,0,1,1,0,5,4,1,42138,6,1376.69995117188,3886,0,3830.72729492188
2,4,2,1,22,NA,0,1,0,0,0,0,1,0,0,5,3,1,37757,6,1007.5,3887,0,9439.25
2,5,2,0,33,NA,1,0,0,0,0,0,1,0,0,5,2,1,99638,6,1376.69995117188,3888,0,19927.599609375
2,5,2,1,26,NA,0,1,0,0,0,0,0,1,0,5,1,1,33327,6,1007.5,3889,0,6665.39990234375
2,7,2,1,58,NA,1,0,0,0,0,0,0,1,0,5,2,1,44060,7,1329.90002441406,3890,0,6294.28564453125
2,3,2,1,23,NA,0,0,1,0,0,0,1,1,0,5,2,1,16082,7,1058.19995117188,3891,0,5360.66650390625
2,2,2,0,30,NA,1,0,0,0,0,0,1,0,1,5,1,1,18412,7,1508,3892,0,9206
2,3,2,0,62,NA,1,0,0,0,0,0,0,0,0,5,3,1,26423,7,1103.69995117188,3893,0,8807.6669921875
2,5,2,1,53,NA,1,0,0,0,0,0,1,1,0,5,3,1,13023,7,1103.69995117188,3894,0,2604.60009765625
2,5,2,1,24,NA,1,0,0,0,0,0,1,1,0,5,2,1,19318,7,1294.80004882812,3895,0,3863.60009765625
2,6,2,1,42,NA,1,0,0,0,0,0,1,1,0,5,2,1,13242,7,1103.69995117188,3896,0,2207
2,4,1,1,62,NA,1,0,0,0,0,0,1,1,0,5,2,1,9648,7,1103.69995117188,3897,0,2412
2,6,1,1,32,NA,1,0,0,0,0,0,1,1,0,5,2,1,23082,7,1294.80004882812,3898,520,3847
2,2,2,1,67,NA,1,0,0,0,0,0,1,1,0,5,2,1,102260,7,1103.69995117188,3899,0,51130
2,6,2,1,55,NA,1,0,0,0,0,0,1,1,0,5,2,1,42793,7,1294.80004882812,3900,0,7132.16650390625
2,5,2,1,37,NA,1,0,0,0,0,0,1,1,0,5,2,1,13097,7,1103.69995117188,3901,0,2619.39990234375
2,5,2,1,66,NA,1,0,0,0,0,0,1,1,0,7,3,1,46949,7,1294.80004882812,3902,0,9389.7998046875
2,2,2,1,73,NA,1,0,0,0,0,0,0,1,0,5,3,1,64643,7,1053,3903,0,32321.5
2,3,2,1,60,NA,1,0,0,0,0,0,1,1,0,5,2,1,11844,7,1440.40002441406,3904,0,3948
2,8,2,1,68,NA,1,0,0,0,0,0,0,1,0,6,3,1,16528,7,1236.30004882812,3905,3120,2066
2,6,2,1,36,NA,1,0,0,0,0,0,1,1,0,7,3,7,35682,7,1236.30004882812,3906,0,5947
2,7,2,1,68,NA,0,1,0,0,0,0,1,1,0,7,4,1,12955,7,1053,3907,0,1850.71423339844
2,5,2,1,52,NA,0,0,1,0,0,0,1,1,0,7,3,1,24333,7,1053,3908,0,4866.60009765625
2,4,2,0,36,NA,1,0,0,0,0,0,0,0,0,6,2,1,18976,7,1431.30004882812,3909,0,4744
2,10,2,1,63,NA,1,0,0,0,0,0,1,1,0,6,3,1,14032,7,1236.30004882812,3910,0,1403.19995117188
2,1,2,0,84,NA,1,0,0,0,0,0,0,0,0,6,3,1,9822,7,1053,3911,65,9822
2,6,2,1,72,1120,1,0,0,0,0,0,1,1,0,5,2,1,34694,7,1440.40002441406,3912,0,5782.33349609375
2,10,2,1,54,NA,1,0,0,0,0,0,1,1,0,7,3,1,20276,7,1431.30004882812,3913,3900,2027.59997558594
2,2,2,1,84,NA,1,0,0,0,0,0,0,1,0,7,1,1,40702,7,1236.30004882812,3914,0,20351
2,7,2,0,48,NA,1,0,0,0,0,0,1,0,0,6,1,1,11388,7,1524.90002441406,3915,0,1626.85717773438
2,3,2,0,65,NA,1,0,0,0,0,0,1,0,0,6,2,1,31835,7,1214.19995117188,3916,455,10611.6669921875
2,7,1,1,70,NA,1,0,0,0,0,0,1,1,0,7,3,1,7387,7,1436.5,3917,0,1055.28576660156
2,7,1,1,50,NA,0,1,0,0,0,0,1,1,0,6,3,1,47782,7,1524.90002441406,3918,0,6826
2,3,2,0,72,NA,1,0,0,0,0,0,1,0,0,7,2,1,20301,7,1436.5,3919,0,6767
2,2,2,1,53,NA,1,0,0,0,0,0,1,1,0,7,3,8,40768,7,1398.80004882812,3920,1365,20384
2,5,2,1,74,NA,0,1,0,0,0,0,1,1,0,7,4,1,30744,7,1436.5,3921,0,6148.7998046875
2,8,2,1,80,NA,1,0,0,0,0,0,1,1,0,7,3,1,31179,7,1524.90002441406,3922,0,3897.375
2,5,2,1,68,NA,1,0,0,0,0,0,1,1,0,7,3,1,8299,7,1436.5,3923,0,1659.80004882812
2,2,2,1,51,NA,0,0,0,0,1,0,1,0,0,6,1,1,25316,7,1398.80004882812,3924,0,12658
2,6,1,1,63,NA,1,0,0,0,0,0,1,1,0,7,3,1,25632,7,1436.5,3925,0,4272
2,10,2,1,52,NA,1,0,0,0,0,0,1,1,0,7,3,1,28187,7,1436.5,3926,0,2818.69995117188
2,3,2,1,25,NA,1,0,0,0,0,0,1,1,0,6,2,1,22365,7,829.400024414062,3927,0,7455
2,9,2,1,54,NA,1,0,0,0,0,0,0,1,0,6,2,1,42965,7,972.400024414062,3928,0,4773.888671875
2,7,2,0,61,1110,1,0,0,0,0,0,0,0,0,7,3,7,19269,7,972.400024414062,3929,0,2752.71435546875
2,3,2,1,65,NA,1,0,0,0,0,0,1,1,0,7,3,1,11363,7,1132.30004882812,3930,0,3787.66674804688
2,4,2,1,52,NA,0,1,0,0,0,0,1,1,0,7,2,1,15457,7,972.400024414062,3931,6500,3864.25
2,5,2,0,40,NA,1,0,0,0,0,0,0,1,1,7,4,1,16336,7,972.400024414062,3932,0,3267.19995117188
2,2,1,1,70,NA,1,0,0,0,0,0,0,1,0,7,3,1,33057,7,972.400024414062,3933,1690,16528.5
2,6,1,1,68,NA,1,0,0,0,0,0,0,1,0,7,3,1,21296,7,829.400024414062,3934,0,3549.33325195312
2,1,2,1,49,NA,1,0,0,0,0,0,1,0,0,7,1,1,21347,7,1132.30004882812,3935,0,21347
2,9,2,1,58,NA,1,0,0,0,0,0,1,1,0,7,3,1,81157,7,829.400024414062,3936,2405,9017.4443359375
2,1,1,0,64,NA,1,0,0,0,0,0,0,0,0,7,2,1,45280,7,972.400024414062,3937,0,45280
2,3,2,1,40,NA,1,0,0,0,0,0,1,1,0,6,2,1,30819,7,972.400024414062,3938,0,10273
2,11,2,1,58,NA,1,0,0,0,0,0,1,1,0,6,1,8,30058,7,734.5,3939,0,2732.54541015625
2,8,2,1,56,NA,1,0,0,0,0,0,1,1,0,7,2,1,17248,7,1002.29998779297,3940,0,2156
2,12,2,1,39,NA,1,0,0,0,0,0,1,1,0,7,4,1,17202,7,734.5,3941,0,1433.5
2,13,2,1,61,NA,1,0,0,0,0,0,1,1,1,7,3,1,55235,7,1002.29998779297,3942,0,4248.84619140625
2,17,2,1,66,NA,1,0,0,0,0,0,1,1,0,7,4,1,50098,7,994.5,3943,0,2946.94116210938
2,7,1,1,42,NA,1,0,0,0,0,0,1,1,0,7,1,1,28171,7,861.900024414062,3944,0,4024.42846679688
2,6,2,1,65,NA,1,0,0,0,0,0,0,1,1,7,4,1,62802,7,1002.29998779297,3945,0,10467
2,8,2,1,53,NA,1,0,0,0,0,0,1,1,0,7,2,1,78654,7,734.5,3946,1820,9831.75
2,8,2,1,47,NA,0,0,1,0,0,0,1,1,0,7,2,1,47119,7,734.5,3947,0,5889.875
2,4,1,1,36,NA,1,0,0,0,0,0,1,1,0,7,1,1,35995,7,861.900024414062,3948,0,8998.75
2,9,2,1,34,NA,1,0,0,0,0,0,1,1,0,7,1,1,40422,7,861.900024414062,3949,0,4491.33349609375
2,3,2,0,55,NA,1,0,0,0,0,0,0,0,0,6,2,1,40623,7,1002.29998779297,3950,0,13541
2,8,2,1,39,NA,1,0,0,0,0,0,1,1,0,6,3,1,32141,7,1233.69995117188,3951,0,4017.625
2,2,2,1,70,NA,1,0,0,0,0,0,1,0,0,6,2,1,5957,7,1345.5,3952,0,2978.5
2,9,2,1,35,NA,1,0,0,0,0,0,1,1,0,6,3,1,26741,7,1072.5,3953,65,2971.22216796875
2,4,2,1,35,NA,1,0,0,0,0,0,1,1,0,5,1,1,48170,7,1345.5,3954,0,12042.5
2,3,2,1,70,NA,1,0,0,0,0,0,1,1,0,6,2,1,19245,7,1072.5,3955,0,6415
2,11,2,1,45,NA,1,0,0,0,0,0,1,1,0,6,2,1,38924,7,1383.19995117188,3956,0,3538.54541015625
2,4,2,1,43,NA,0,0,1,0,0,0,1,1,0,6,2,1,19724,7,1072.5,3957,0,4931
2,7,2,1,34,NA,0,0,1,0,0,0,1,1,0,6,2,1,41381,7,1072.5,3958,0,5911.5712890625
2,9,1,1,64,NA,1,0,0,0,0,0,0,1,0,6,4,1,15556,7,1233.69995117188,3959,0,1728.44445800781
2,1,2,0,68,NA,1,0,0,0,0,0,0,0,0,5,2,1,27488,7,1267.5,3960,0,27488
2,4,2,1,35,NA,0,0,1,0,0,0,0,1,0,6,1,1,20672,7,1267.5,3961,0,5168
2,8,2,1,46,NA,1,0,0,0,0,0,1,1,0,6,3,1,22654,4,1211.59997558594,3962,1950,2831.75
2,10,2,1,58,NA,1,0,0,0,0,0,1,1,0,6,3,1,57583,4,1051.69995117188,3963,0,5758.2998046875
2,5,1,1,55,NA,0,1,0,0,0,0,1,1,0,6,5,1,9672,4,1051.69995117188,3964,650,1934.40002441406
2,5,1,1,58,NA,1,0,0,0,0,0,1,1,0,6,5,1,92301,4,1051.69995117188,3965,0,18460.19921875
2,4,1,1,35,NA,1,0,0,0,0,0,1,1,0,6,1,1,14675,4,1051.69995117188,3966,6500,3668.75
2,6,1,1,34,NA,1,0,0,0,0,0,1,1,0,6,1,1,57090,4,1211.59997558594,3967,0,9515
2,17,1,1,54,NA,1,0,0,0,0,0,1,1,0,6,5,1,16175,4,1051.69995117188,3968,0,951.470581054688
2,4,2,1,53,NA,1,0,0,0,0,0,0,1,0,6,4,1,19360,4,1211.59997558594,3969,2704,4840
2,4,2,1,54,NA,1,0,0,0,0,0,1,1,0,6,4,1,19176,4,1319.5,3970,16035.5,4794
2,11,2,1,55,NA,1,0,0,0,0,0,1,1,0,6,3,1,41842,4,1244.09997558594,3971,0,3803.81811523438
